Id,result
T05252,BACKGROUND
T05253,BACKGROUND
T05254,METHODS
T05255,METHODS
T05256,RESULTS
T05257,METHODS
T05258,METHODS
T05259,METHODS
T05260,METHODS
T05261,BACKGROUND
T05262,METHODS
T05263,METHODS
T05264,METHODS
T05265,BACKGROUND
T05266,METHODS
T05267,METHODS
T05268,BACKGROUND
T05269,METHODS
T05270,RESULTS
T05271,METHODS
T05272,BACKGROUND
T05273,METHODS
T05274,METHODS
T05275,BACKGROUND
T05276,METHODS
T05277,BACKGROUND
T05278,BACKGROUND
T05279,BACKGROUND
T05280,BACKGROUND
T05281,METHODS
T05282,BACKGROUND
T05283,BACKGROUND
T05284,METHODS
T05285,METHODS
T05286,METHODS
T05287,METHODS
T05288,RESULTS
T05289,METHODS
T05290,BACKGROUND
T05291,METHODS
T05292,BACKGROUND
T05293,METHODS
T05294,BACKGROUND
T05295,BACKGROUND
T05296,METHODS
T05297,RESULTS
T05298,BACKGROUND
T05299,METHODS
T05300,BACKGROUND
T05301,RESULTS
T05302,BACKGROUND
T05303,METHODS
T05304,METHODS
T05305,METHODS
T05306,METHODS
T05307,METHODS
T05308,BACKGROUND
T05309,BACKGROUND
T05310,METHODS
T05311,BACKGROUND
T05312,BACKGROUND
T05313,METHODS
T05314,RESULTS
T05315,BACKGROUND
T05316,METHODS
T05317,METHODS
T05318,METHODS
T05319,METHODS
T05320,RESULTS
T05321,METHODS
T05322,BACKGROUND
T05323,METHODS
T05324,BACKGROUND
T05325,METHODS
T05326,METHODS
T05327,RESULTS
T05328,RESULTS
T05329,METHODS
T05330,BACKGROUND
T05331,BACKGROUND
T05332,METHODS
T05333,BACKGROUND
T05334,BACKGROUND
T05335,METHODS
T05336,METHODS
T05337,BACKGROUND
T05338,METHODS
T05339,BACKGROUND
T05340,BACKGROUND
T05341,METHODS
T05342,METHODS
T05343,OBJECTIVES
T05344,BACKGROUND
T05345,BACKGROUND
T05346,METHODS
T05347,BACKGROUND
T05348,METHODS
T05349,METHODS
T05350,METHODS
T05351,BACKGROUND
T05352,METHODS
T05353,METHODS
T05354,METHODS
T05355,BACKGROUND
T05356,BACKGROUND
T05357,BACKGROUND
T05358,METHODS
T05359,BACKGROUND
T05360,METHODS
T05361,METHODS
T05362,BACKGROUND
T05363,METHODS
T05364,METHODS
T05365,BACKGROUND
T05366,METHODS
T05367,METHODS
T05368,METHODS
T05369,BACKGROUND
T05370,METHODS
T05371,BACKGROUND
T05372,METHODS
T05373,METHODS
T05374,BACKGROUND
T05375,BACKGROUND
T05376,BACKGROUND
T05377,METHODS
T05378,METHODS
T05379,METHODS
T05380,METHODS
T05381,METHODS
T05382,METHODS
T05383,METHODS
T05384,OBJECTIVES
T05385,RESULTS
T05386,BACKGROUND
T05387,RESULTS
T05388,METHODS
T05389,METHODS
T05390,METHODS
T05391,METHODS
T05392,BACKGROUND
T05393,BACKGROUND
T05394,METHODS
T05395,BACKGROUND
T05396,BACKGROUND
T05397,RESULTS
T05398,METHODS
T05399,BACKGROUND
T05400,METHODS
T05401,METHODS
T05402,BACKGROUND
T05403,METHODS
T05404,METHODS
T05405,METHODS
T05406,METHODS
T05407,METHODS
T05408,BACKGROUND
T05409,METHODS
T05410,METHODS
T05411,METHODS
T05412,BACKGROUND
T05413,RESULTS
T05414,BACKGROUND
T05415,BACKGROUND
T05416,RESULTS
T05417,METHODS
T05418,OBJECTIVES
T05419,BACKGROUND
T05420,BACKGROUND
T05421,BACKGROUND
T05422,METHODS
T05423,METHODS
T05424,METHODS
T05425,METHODS
T05426,RESULTS
T05427,BACKGROUND
T05428,BACKGROUND
T05429,METHODS
T05430,METHODS
T05431,BACKGROUND
T05432,BACKGROUND
T05433,BACKGROUND
T05434,OBJECTIVES
T05435,METHODS
T05436,BACKGROUND
T05437,METHODS
T05438,METHODS
T05439,BACKGROUND
T05440,METHODS
T05441,BACKGROUND
T05442,METHODS
T05443,METHODS
T05444,METHODS
T05445,METHODS
T05446,METHODS
T05447,METHODS
T05448,METHODS
T05449,METHODS
T05450,BACKGROUND
T05451,BACKGROUND
T05452,BACKGROUND
T05453,BACKGROUND
T05454,BACKGROUND
T05455,BACKGROUND
T05456,BACKGROUND
T05457,BACKGROUND
T05458,BACKGROUND
T05459,METHODS
T05460,BACKGROUND
T05461,BACKGROUND
T05462,METHODS
T05463,METHODS
T05464,BACKGROUND
T05465,METHODS
T05466,METHODS
T05467,BACKGROUND
T05468,BACKGROUND
T05469,METHODS
T05470,RESULTS
T05471,METHODS
T05472,METHODS
T05473,METHODS
T05474,RESULTS
T05475,METHODS
T05476,METHODS
T05477,METHODS
T05478,METHODS
T05479,BACKGROUND
T05480,METHODS
T05481,METHODS
T05482,BACKGROUND
T05483,BACKGROUND
T05484,BACKGROUND
T05485,METHODS
T05486,BACKGROUND
T05487,METHODS
T05488,BACKGROUND
T05489,BACKGROUND
T05490,METHODS
T05491,METHODS
T05492,METHODS
T05493,BACKGROUND
T05494,BACKGROUND
T05495,METHODS
T05496,METHODS
T05497,METHODS
T05498,METHODS
T05499,BACKGROUND
T05500,BACKGROUND
T05501,BACKGROUND
T05502,RESULTS
T05503,BACKGROUND
T05504,METHODS
T05505,BACKGROUND
T05506,BACKGROUND
T05507,METHODS
T05508,METHODS
T05509,METHODS
T05510,METHODS
T05511,METHODS
T05512,METHODS
T05513,BACKGROUND
T05514,METHODS
T05515,BACKGROUND
T05516,BACKGROUND
T05517,METHODS
T05518,METHODS
T05519,METHODS
T05520,RESULTS
T05521,BACKGROUND
T05522,METHODS
T05523,BACKGROUND
T05524,BACKGROUND
T05525,BACKGROUND
T05526,METHODS
T05527,BACKGROUND
T05528,BACKGROUND
T05529,METHODS
T05530,BACKGROUND
T05531,BACKGROUND
T05532,BACKGROUND
T05533,METHODS
T05534,RESULTS
T05535,BACKGROUND
T05536,RESULTS
T05537,METHODS
T05538,BACKGROUND
T05539,BACKGROUND
T05540,OBJECTIVES
T05541,BACKGROUND
T05542,METHODS
T05543,METHODS
T05544,OBJECTIVES
T05545,BACKGROUND
T05546,METHODS
T05547,METHODS
T05548,METHODS
T05549,BACKGROUND
T05550,METHODS
T05551,BACKGROUND
T05552,METHODS
T05553,METHODS
T05554,METHODS
T05555,METHODS
T05556,METHODS
T05557,BACKGROUND
T05558,BACKGROUND
T05559,BACKGROUND
T05560,METHODS
T05561,METHODS
T05562,RESULTS
T05563,RESULTS
T05564,METHODS
T05565,RESULTS
T05566,RESULTS
T05567,BACKGROUND
T05568,BACKGROUND
T05569,BACKGROUND
T05570,BACKGROUND
T05571,BACKGROUND
T05572,BACKGROUND
T05573,BACKGROUND
T05574,BACKGROUND
T05575,METHODS
T05576,RESULTS
T05577,BACKGROUND
T05578,METHODS
T05579,METHODS
T05580,METHODS
T05581,BACKGROUND
T05582,METHODS
T05583,METHODS
T05584,METHODS
T05585,BACKGROUND
T05586,METHODS
T05587,BACKGROUND
T05588,BACKGROUND
T05589,METHODS
T05590,METHODS
T05591,BACKGROUND
T05592,BACKGROUND
T05593,METHODS
T05594,METHODS
T05595,BACKGROUND
T05596,RESULTS
T05597,METHODS
T05598,METHODS
T05599,METHODS
T05600,BACKGROUND
T05601,METHODS
T05602,BACKGROUND
T05603,BACKGROUND
T05604,METHODS
T05605,BACKGROUND
T05606,RESULTS
T05607,BACKGROUND
T05608,METHODS
T05609,BACKGROUND
T05610,RESULTS
T05611,METHODS
T05612,METHODS
T05613,METHODS
T05614,BACKGROUND
T05615,METHODS
T05616,BACKGROUND
T05617,METHODS
T05618,RESULTS
T05619,BACKGROUND
T05620,METHODS
T05621,METHODS
T05622,RESULTS
T05623,METHODS
T05624,BACKGROUND
T05625,METHODS
T05626,OBJECTIVES
T05627,BACKGROUND
T05628,METHODS
T05629,RESULTS
T05630,RESULTS
T05631,METHODS
T05632,METHODS
T05633,METHODS
T05634,BACKGROUND
T05635,BACKGROUND
T05636,METHODS
T05637,RESULTS
T05638,METHODS
T05639,METHODS
T05640,RESULTS
T05641,METHODS
T05642,BACKGROUND
T05643,METHODS
T05644,METHODS
T05645,RESULTS
T05646,RESULTS
T05647,RESULTS
T05648,RESULTS
T05649,BACKGROUND
T05650,BACKGROUND
T05651,METHODS
T05652,METHODS
T05653,METHODS
T05654,METHODS
T05655,BACKGROUND
T05656,RESULTS
T05657,BACKGROUND
T05658,METHODS
T05659,BACKGROUND
T05660,RESULTS
T05661,BACKGROUND
T05662,RESULTS
T05663,METHODS
T05664,METHODS
T05665,RESULTS
T05666,METHODS
T05667,METHODS
T05668,BACKGROUND
T05669,METHODS
T05670,METHODS
T05671,BACKGROUND
T05672,METHODS
T05673,METHODS
T05674,BACKGROUND
T05675,BACKGROUND
T05676,METHODS
T05677,METHODS
T05678,METHODS
T05679,BACKGROUND
T05680,BACKGROUND
T05681,BACKGROUND
T05682,METHODS
T05683,METHODS
T05684,BACKGROUND
T05685,RESULTS
T05686,RESULTS
T05687,BACKGROUND
T05688,METHODS
T05689,METHODS
T05690,BACKGROUND
T05691,METHODS
T05692,METHODS
T05693,BACKGROUND
T05694,BACKGROUND
T05695,METHODS
T05696,BACKGROUND
T05697,METHODS
T05698,RESULTS
T05699,BACKGROUND
T05700,BACKGROUND
T05701,BACKGROUND
T05702,RESULTS
T05703,METHODS
T05704,RESULTS
T05705,BACKGROUND
T05706,RESULTS
T05707,RESULTS
T05708,BACKGROUND
T05709,RESULTS
T05710,BACKGROUND
T05711,METHODS
T05712,BACKGROUND
T05713,METHODS
T05714,BACKGROUND
T05715,METHODS
T05716,BACKGROUND
T05717,BACKGROUND
T05718,RESULTS
T05719,BACKGROUND
T05720,RESULTS
T05721,RESULTS
T05722,BACKGROUND
T05723,METHODS
T05724,BACKGROUND
T05725,BACKGROUND
T05726,METHODS
T05727,BACKGROUND
T05728,BACKGROUND
T05729,BACKGROUND
T05730,METHODS
T05731,BACKGROUND
T05732,BACKGROUND
T05733,METHODS
T05734,BACKGROUND
T05735,BACKGROUND
T05736,BACKGROUND
T05737,BACKGROUND
T05738,BACKGROUND
T05739,RESULTS
T05740,METHODS
T05741,BACKGROUND
T05742,RESULTS
T05743,METHODS
T05744,METHODS
T05745,RESULTS
T05746,METHODS
T05747,METHODS
T05748,METHODS
T05749,BACKGROUND
T05750,METHODS
T05751,METHODS
T05752,METHODS
T05753,METHODS
T05754,METHODS
T05755,BACKGROUND
T05756,RESULTS
T05757,BACKGROUND
T05758,METHODS
T05759,METHODS
T05760,BACKGROUND
T05761,BACKGROUND
T05762,METHODS
T05763,METHODS
T05764,METHODS
T05765,METHODS
T05766,BACKGROUND
T05767,BACKGROUND
T05768,BACKGROUND
T05769,METHODS
T05770,METHODS
T05771,RESULTS
T05772,BACKGROUND
T05773,BACKGROUND
T05774,BACKGROUND
T05775,RESULTS
T05776,RESULTS
T05777,BACKGROUND
T05778,METHODS
T05779,BACKGROUND
T05780,BACKGROUND
T05781,METHODS
T05782,METHODS
T05783,METHODS
T05784,METHODS
T05785,METHODS
T05786,RESULTS
T05787,BACKGROUND
T05788,BACKGROUND
T05789,OBJECTIVES
T05790,BACKGROUND
T05791,METHODS
T05792,RESULTS
T05793,BACKGROUND
T05794,BACKGROUND
T05795,METHODS
T05796,BACKGROUND
T05797,BACKGROUND
T05798,METHODS
T05799,BACKGROUND
T05800,METHODS
T05801,RESULTS
T05802,METHODS
T05803,BACKGROUND
T05804,METHODS
T05805,BACKGROUND
T05806,BACKGROUND
T05807,RESULTS
T05808,METHODS
T05809,METHODS
T05810,METHODS
T05811,METHODS
T05812,BACKGROUND
T05813,BACKGROUND
T05814,METHODS
T05815,RESULTS
T05816,METHODS
T05817,BACKGROUND
T05818,METHODS
T05819,BACKGROUND
T05820,METHODS
T05821,METHODS
T05822,RESULTS
T05823,RESULTS
T05824,METHODS
T05825,METHODS
T05826,BACKGROUND
T05827,METHODS
T05828,BACKGROUND
T05829,METHODS
T05830,METHODS
T05831,BACKGROUND
T05832,RESULTS
T05833,METHODS
T05834,METHODS
T05835,METHODS
T05836,BACKGROUND
T05837,BACKGROUND
T05838,BACKGROUND
T05839,BACKGROUND
T05840,METHODS
T05841,METHODS
T05842,RESULTS
T05843,METHODS
T05844,BACKGROUND
T05845,RESULTS
T05846,BACKGROUND
T05847,METHODS
T05848,RESULTS
T05849,BACKGROUND
T05850,BACKGROUND
T05851,METHODS
T05852,METHODS
T05853,METHODS
T05854,METHODS
T05855,BACKGROUND
T05856,RESULTS
T05857,METHODS
T05858,METHODS
T05859,RESULTS
T05860,METHODS
T05861,BACKGROUND
T05862,METHODS
T05863,BACKGROUND
T05864,BACKGROUND
T05865,BACKGROUND
T05866,METHODS
T05867,BACKGROUND
T05868,BACKGROUND
T05869,METHODS
T05870,BACKGROUND
T05871,METHODS
T05872,RESULTS
T05873,RESULTS
T05874,BACKGROUND
T05875,BACKGROUND
T05876,RESULTS
T05877,BACKGROUND
T05878,BACKGROUND
T05879,METHODS
T05880,BACKGROUND
T05881,BACKGROUND
T05882,METHODS
T05883,RESULTS
T05884,BACKGROUND
T05885,METHODS
T05886,METHODS
T05887,BACKGROUND
T05888,METHODS
T05889,METHODS
T05890,METHODS
T05891,BACKGROUND
T05892,METHODS
T05893,METHODS
T05894,METHODS
T05895,METHODS
T05896,METHODS
T05897,RESULTS
T05898,METHODS
T05899,METHODS
T05900,METHODS
T05901,METHODS
T05902,RESULTS
T05903,BACKGROUND
T05904,BACKGROUND
T05905,BACKGROUND
T05906,METHODS
T05907,BACKGROUND
T05908,BACKGROUND
T05909,RESULTS
T05910,METHODS
T05911,METHODS
T05912,METHODS
T05913,METHODS
T05914,BACKGROUND
T05915,BACKGROUND
T05916,RESULTS
T05917,BACKGROUND
T05918,BACKGROUND
T05919,BACKGROUND
T05920,BACKGROUND
T05921,METHODS
T05922,METHODS
T05923,METHODS
T05924,BACKGROUND
T05925,METHODS
T05926,BACKGROUND
T05927,METHODS
T05928,METHODS
T05929,BACKGROUND
T05930,RESULTS
T05931,BACKGROUND
T05932,RESULTS
T05933,BACKGROUND
T05934,BACKGROUND
T05935,BACKGROUND
T05936,BACKGROUND
T05937,BACKGROUND
T05938,METHODS
T05939,METHODS
T05940,METHODS
T05941,METHODS
T05942,METHODS
T05943,RESULTS
T05944,METHODS
T05945,METHODS
T05946,BACKGROUND
T05947,BACKGROUND
T05948,BACKGROUND
T05949,BACKGROUND
T05950,BACKGROUND
T05951,RESULTS
T05952,BACKGROUND
T05953,BACKGROUND
T05954,METHODS
T05955,METHODS
T05956,METHODS
T05957,RESULTS
T05958,BACKGROUND
T05959,RESULTS
T05960,BACKGROUND
T05961,RESULTS
T05962,RESULTS
T05963,METHODS
T05964,BACKGROUND
T05965,METHODS
T05966,METHODS
T05967,METHODS
T05968,METHODS
T05969,METHODS
T05970,METHODS
T05971,METHODS
T05972,RESULTS
T05973,METHODS
T05974,METHODS
T05975,METHODS
T05976,BACKGROUND
T05977,METHODS
T05978,BACKGROUND
T05979,RESULTS
T05980,BACKGROUND
T05981,RESULTS
T05982,BACKGROUND
T05983,METHODS
T05984,RESULTS
T05985,METHODS
T05986,METHODS
T05987,RESULTS
T05988,BACKGROUND
T05989,METHODS
T05990,METHODS
T05991,BACKGROUND
T05992,METHODS
T05993,METHODS
T05994,METHODS
T05995,METHODS
T05996,BACKGROUND
T05997,BACKGROUND
T05998,METHODS
T05999,BACKGROUND
T06000,METHODS
T06001,BACKGROUND
T06002,METHODS
T06003,BACKGROUND
T06004,RESULTS
T06005,BACKGROUND
T06006,BACKGROUND
T06007,METHODS
T06008,METHODS
T06009,BACKGROUND
T06010,BACKGROUND
T06011,METHODS
T06012,METHODS
T06013,BACKGROUND
T06014,RESULTS
T06015,BACKGROUND
T06016,METHODS
T06017,BACKGROUND
T06018,METHODS
T06019,BACKGROUND
T06020,RESULTS
T06021,BACKGROUND
T06022,BACKGROUND
T06023,BACKGROUND
T06024,BACKGROUND
T06025,BACKGROUND
T06026,METHODS
T06027,BACKGROUND
T06028,METHODS
T06029,BACKGROUND
T06030,METHODS
T06031,BACKGROUND
T06032,METHODS
T06033,METHODS
T06034,RESULTS
T06035,BACKGROUND
T06036,METHODS
T06037,METHODS
T06038,BACKGROUND
T06039,METHODS
T06040,RESULTS
T06041,METHODS
T06042,BACKGROUND
T06043,BACKGROUND
T06044,METHODS
T06045,BACKGROUND
T06046,METHODS
T06047,METHODS
T06048,BACKGROUND
T06049,METHODS
T06050,RESULTS
T06051,METHODS
T06052,METHODS
T06053,METHODS
T06054,METHODS
T06055,METHODS
T06056,METHODS
T06057,METHODS
T06058,BACKGROUND
T06059,METHODS
T06060,BACKGROUND
T06061,METHODS
T06062,METHODS
T06063,BACKGROUND
T06064,METHODS
T06065,BACKGROUND
T06066,OBJECTIVES
T06067,BACKGROUND
T06068,METHODS
T06069,METHODS
T06070,METHODS
T06071,BACKGROUND
T06072,BACKGROUND
T06073,METHODS
T06074,BACKGROUND
T06075,BACKGROUND
T06076,BACKGROUND
T06077,RESULTS
T06078,RESULTS
T06079,METHODS
T06080,BACKGROUND
T06081,BACKGROUND
T06082,BACKGROUND
T06083,BACKGROUND
T06084,BACKGROUND
T06085,RESULTS
T06086,METHODS
T06087,BACKGROUND
T06088,METHODS
T06089,METHODS
T06090,METHODS
T06091,METHODS
T06092,RESULTS
T06093,METHODS
T06094,METHODS
T06095,BACKGROUND
T06096,METHODS
T06097,BACKGROUND
T06098,RESULTS
T06099,RESULTS
T06100,BACKGROUND
T06101,BACKGROUND
T06102,BACKGROUND
T06103,METHODS
T06104,BACKGROUND
T06105,BACKGROUND
T06106,BACKGROUND
T06107,METHODS
T06108,BACKGROUND
T06109,METHODS
T06110,BACKGROUND
T06111,BACKGROUND
T06112,METHODS
T06113,METHODS
T06114,METHODS
T06115,RESULTS
T06116,BACKGROUND
T06117,RESULTS
T06118,METHODS
T06119,BACKGROUND
T06120,RESULTS
T06121,BACKGROUND
T06122,METHODS
T06123,RESULTS
T06124,METHODS
T06125,METHODS
T06126,BACKGROUND
T06127,BACKGROUND
T06128,BACKGROUND
T06129,METHODS
T06130,BACKGROUND
T06131,METHODS
T06132,METHODS
T06133,BACKGROUND
T06134,RESULTS
T06135,METHODS
T06136,METHODS
T06137,BACKGROUND
T06138,METHODS
T06139,RESULTS
T06140,METHODS
T06141,METHODS
T06142,BACKGROUND
T06143,RESULTS
T06144,RESULTS
T06145,METHODS
T06146,BACKGROUND
T06147,RESULTS
T06148,METHODS
T06149,METHODS
T06150,BACKGROUND
T06151,METHODS
T06152,METHODS
T06153,BACKGROUND
T06154,BACKGROUND
T06155,BACKGROUND
T06156,BACKGROUND
T06157,RESULTS
T06158,BACKGROUND
T06159,BACKGROUND
T06160,METHODS
T06161,METHODS
T06162,METHODS
T06163,BACKGROUND
T06164,METHODS
T06165,METHODS
T06166,BACKGROUND
T06167,METHODS
T06168,BACKGROUND
T06169,BACKGROUND
T06170,RESULTS
T06171,RESULTS
T06172,RESULTS
T06173,BACKGROUND
T06174,BACKGROUND
T06175,METHODS
T06176,METHODS
T06177,BACKGROUND
T06178,METHODS
T06179,METHODS
T06180,BACKGROUND
T06181,METHODS
T06182,METHODS
T06183,OBJECTIVES
T06184,METHODS
T06185,METHODS
T06186,METHODS
T06187,METHODS
T06188,METHODS
T06189,RESULTS
T06190,RESULTS
T06191,METHODS
T06192,RESULTS
T06193,METHODS
T06194,BACKGROUND
T06195,BACKGROUND
T06196,BACKGROUND
T06197,RESULTS
T06198,BACKGROUND
T06199,RESULTS
T06200,RESULTS
T06201,BACKGROUND
T06202,METHODS
T06203,RESULTS
T06204,BACKGROUND
T06205,BACKGROUND
T06206,METHODS
T06207,BACKGROUND
T06208,METHODS
T06209,BACKGROUND
T06210,BACKGROUND
T06211,BACKGROUND
T06212,RESULTS
T06213,BACKGROUND
T06214,METHODS
T06215,RESULTS
T06216,METHODS
T06217,BACKGROUND
T06218,METHODS
T06219,METHODS
T06220,RESULTS
T06221,BACKGROUND
T06222,BACKGROUND
T06223,RESULTS
T06224,BACKGROUND
T06225,METHODS
T06226,RESULTS
T06227,BACKGROUND
T06228,METHODS
T06229,METHODS
T06230,BACKGROUND
T06231,BACKGROUND
T06232,BACKGROUND
T06233,BACKGROUND
T06234,OBJECTIVES
T06235,RESULTS
T06236,RESULTS
T06237,METHODS
T06238,BACKGROUND
T06239,BACKGROUND
T06240,BACKGROUND
T06241,BACKGROUND
T06242,BACKGROUND
T06243,METHODS
T06244,METHODS
T06245,METHODS
T06246,BACKGROUND
T06247,BACKGROUND
T06248,METHODS
T06249,BACKGROUND
T06250,RESULTS
T06251,BACKGROUND
T06252,BACKGROUND
T06253,RESULTS
T06254,BACKGROUND
T06255,METHODS
T06256,RESULTS
T06257,METHODS
T06258,METHODS
T06259,BACKGROUND
T06260,METHODS
T06261,BACKGROUND
T06262,BACKGROUND
T06263,BACKGROUND
T06264,RESULTS
T06265,BACKGROUND
T06266,METHODS
T06267,BACKGROUND
T06268,BACKGROUND
T06269,BACKGROUND
T06270,METHODS
T06271,METHODS
T06272,METHODS
T06273,RESULTS
T06274,RESULTS
T06275,BACKGROUND
T06276,METHODS
T06277,METHODS
T06278,METHODS
T06279,BACKGROUND
T06280,METHODS
T06281,RESULTS
T06282,METHODS
T06283,BACKGROUND
T06284,BACKGROUND
T06285,METHODS
T06286,RESULTS
T06287,RESULTS
T06288,BACKGROUND
T06289,BACKGROUND
T06290,RESULTS
T06291,BACKGROUND
T06292,BACKGROUND
T06293,BACKGROUND
T06294,METHODS
T06295,BACKGROUND
T06296,METHODS
T06297,METHODS
T06298,BACKGROUND
T06299,RESULTS
T06300,METHODS
T06301,BACKGROUND
T06302,METHODS
T06303,BACKGROUND
T06304,BACKGROUND
T06305,METHODS
T06306,BACKGROUND
T06307,METHODS
T06308,RESULTS
T06309,BACKGROUND
T06310,RESULTS
T06311,RESULTS
T06312,BACKGROUND
T06313,RESULTS
T06314,METHODS
T06315,BACKGROUND
T06316,METHODS
T06317,BACKGROUND
T06318,METHODS
T06319,OBJECTIVES
T06320,BACKGROUND
T06321,RESULTS
T06322,BACKGROUND
T06323,METHODS
T06324,BACKGROUND
T06325,BACKGROUND
T06326,RESULTS
T06327,BACKGROUND
T06328,METHODS
T06329,BACKGROUND
T06330,METHODS
T06331,BACKGROUND
T06332,METHODS
T06333,METHODS
T06334,BACKGROUND
T06335,BACKGROUND
T06336,METHODS
T06337,METHODS
T06338,METHODS
T06339,BACKGROUND
T06340,RESULTS
T06341,BACKGROUND
T06342,METHODS
T06343,BACKGROUND
T06344,RESULTS
T06345,BACKGROUND
T06346,METHODS
T06347,BACKGROUND
T06348,RESULTS
T06349,RESULTS
T06350,METHODS
T06351,METHODS
T06352,BACKGROUND
T06353,METHODS
T06354,METHODS
T06355,METHODS
T06356,BACKGROUND
T06357,RESULTS
T06358,BACKGROUND
T06359,RESULTS
T06360,BACKGROUND
T06361,METHODS
T06362,RESULTS
T06363,METHODS
T06364,METHODS
T06365,METHODS
T06366,RESULTS
T06367,BACKGROUND
T06368,BACKGROUND
T06369,RESULTS
T06370,BACKGROUND
T06371,BACKGROUND
T06372,RESULTS
T06373,BACKGROUND
T06374,RESULTS
T06375,METHODS
T06376,METHODS
T06377,METHODS
T06378,METHODS
T06379,METHODS
T06380,METHODS
T06381,BACKGROUND
T06382,METHODS
T06383,RESULTS
T06384,METHODS
T06385,RESULTS
T06386,BACKGROUND
T06387,METHODS
T06388,METHODS
T06389,BACKGROUND
T06390,METHODS
T06391,BACKGROUND
T06392,METHODS
T06393,METHODS
T06394,METHODS
T06395,RESULTS
T06396,RESULTS
T06397,METHODS
T06398,RESULTS
T06399,RESULTS
T06400,METHODS
T06401,METHODS
T06402,METHODS
T06403,BACKGROUND
T06404,METHODS
T06405,METHODS
T06406,RESULTS
T06407,OBJECTIVES
T06408,BACKGROUND
T06409,METHODS
T06410,METHODS
T06411,METHODS
T06412,BACKGROUND
T06413,BACKGROUND
T06414,METHODS
T06415,BACKGROUND
T06416,BACKGROUND
T06417,BACKGROUND
T06418,BACKGROUND
T06419,METHODS
T06420,METHODS
T06421,BACKGROUND
T06422,BACKGROUND
T06423,BACKGROUND
T06424,BACKGROUND
T06425,METHODS
T06426,BACKGROUND
T06427,METHODS
T06428,BACKGROUND
T06429,METHODS
T06430,BACKGROUND
T06431,METHODS
T06432,BACKGROUND
T06433,METHODS
T06434,BACKGROUND
T06435,METHODS
T06436,METHODS
T06437,RESULTS
T06438,BACKGROUND
T06439,METHODS
T06440,METHODS
T06441,RESULTS
T06442,BACKGROUND
T06443,METHODS
T06444,RESULTS
T06445,BACKGROUND
T06446,BACKGROUND
T06447,METHODS
T06448,METHODS
T06449,METHODS
T06450,OBJECTIVES
T06451,METHODS
T06452,METHODS
T06453,BACKGROUND
T06454,BACKGROUND
T06455,METHODS
T06456,BACKGROUND
T06457,METHODS
T06458,BACKGROUND
T06459,BACKGROUND
T06460,RESULTS
T06461,METHODS
T06462,OBJECTIVES
T06463,RESULTS
T06464,BACKGROUND
T06465,METHODS
T06466,BACKGROUND
T06467,RESULTS
T06468,RESULTS
T06469,METHODS
T06470,BACKGROUND
T06471,RESULTS
T06472,BACKGROUND
T06473,BACKGROUND
T06474,BACKGROUND
T06475,METHODS
T06476,METHODS
T06477,BACKGROUND
T06478,RESULTS
T06479,METHODS
T06480,RESULTS
T06481,RESULTS
T06482,BACKGROUND
T06483,BACKGROUND
T06484,BACKGROUND
T06485,BACKGROUND
T06486,METHODS
T06487,METHODS
T06488,METHODS
T06489,METHODS
T06490,BACKGROUND
T06491,METHODS
T06492,BACKGROUND
T06493,RESULTS
T06494,RESULTS
T06495,BACKGROUND
T06496,METHODS
T06497,METHODS
T06498,RESULTS
T06499,BACKGROUND
T06500,METHODS
T06501,BACKGROUND
T06502,METHODS
T06503,BACKGROUND
T06504,METHODS
T06505,METHODS
T06506,BACKGROUND
T06507,METHODS
T06508,RESULTS
T06509,METHODS
T06510,METHODS
T06511,METHODS
T06512,BACKGROUND
T06513,RESULTS
T06514,RESULTS
